KommuneNr,IndicatorType,Year,Value
330,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,43.3
330,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,36.2
330,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,33.2
330,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,37.9
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,26.5
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,28.3
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,30.9
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,26.3
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,21.7
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,21.3
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,19.5
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,19.0
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,14.7
336,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,58.9
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,52.7
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,46.8
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,45.2
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,49.4
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,40.6
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,42.3
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,46.9
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,30.1
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,26.5
340,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,44.2
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,37.7
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,37.9
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,36.7
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,32.3
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,24.7
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,24.3
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,23.5
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,21.3
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,15.7
350,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,60.0
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,56.2
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,46.3
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,50.3
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,44.7
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,37.7
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,49.2
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,40.5
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,38.0
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,36.0
360,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,55.3
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,55.4
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,47.1
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,47.5
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,45.6
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,42.3
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,40.3
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,37.9
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,30.5
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,26.1
370,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,51.3
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,49.0
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,46.1
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,51.3
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,45.3
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,41.5
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,36.1
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,34.5
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,29.5
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,29.0
376,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,52.2
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,58.1
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,44.3
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,39.3
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,42.9
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,41.8
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,37.8
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,33.7
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,27.1
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,20.6
390,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,61.2
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,59.8
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,52.6
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,45.9
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,46.2
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,32.6
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,37.1
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,39.7
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,31.6
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,29.7
410,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,47.9
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,40.6
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,38.4
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,37.8
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,32.3
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,26.8
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,28.3
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,22.9
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,23.2
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,26.1
420,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,41.0
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,39.7
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,39.0
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,30.9
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,32.4
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,27.8
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,21.1
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,25.0
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,23.0
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,19.1
430,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,45.1
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,40.2
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,41.6
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,39.8
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,35.0
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,32.2
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,25.4
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,24.7
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,25.3
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,22.3
440,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,58.9
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,54.7
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,58.2
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,46.4
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,44.7
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,40.6
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,30.7
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,29.4
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,28.8
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,29.8
450,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,91.1
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,86.5
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,77.6
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,72.6
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,65.2
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,59.2
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,55.4
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,47.6
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,46.0
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,42.8
461,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,49.7
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,46.5
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,42.5
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,40.0
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,34.1
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,29.3
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,25.2
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,31.6
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,25.6
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,23.9
479,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,49.8
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,49.6
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,42.5
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,31.2
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,32.9
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,26.5
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,25.3
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,22.1
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,23.2
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,18.5
480,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,38.8
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,36.3
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,41.6
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,29.9
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,25.0
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,22.3
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,21.4
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,26.5
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,24.8
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,19.4
482,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,16.2
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,12.5
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,15.5
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,15.6
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,13.6
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,8.8
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,8.6
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,15.2
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,10.5
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,7.8
492,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,57.2
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,52.4
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,46.4
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,48.0
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,51.9
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,39.5
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,37.8
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,33.0
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,25.9
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,24.0
510,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,72.3
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,59.0
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,61.7
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,53.7
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,43.2
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,41.9
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,34.0
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,34.3
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,35.9
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,30.7
530,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,56.9
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,53.3
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,41.3
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,43.5
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,40.8
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,31.3
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,33.4
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,31.9
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,30.2
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,24.2
540,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,44.4
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,48.2
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,42.4
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,42.1
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,40.8
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,30.4
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,25.7
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,24.9
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,26.5
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,27.9
550,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,66.8
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,62.2
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,51.5
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,46.4
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,47.8
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,38.8
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,39.9
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,36.9
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,34.5
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,33.2
561,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,36.7
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,27.1
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,32.0
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,32.4
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,30.6
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,20.8
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,19.5
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,22.4
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,31.2
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,19.1
563,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,55.7
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,52.4
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,43.0
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,38.5
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,37.7
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,33.1
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,29.6
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,30.1
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,27.9
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,20.7
573,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,62.8
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,49.6
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,43.9
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,46.3
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,31.6
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,26.2
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,25.1
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,23.8
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,21.2
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,19.2
575,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,58.2
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,58.1
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,49.5
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,47.6
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,47.3
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,34.9
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,31.5
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,31.9
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,28.9
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,26.2
580,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,87.9
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,77.1
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,65.8
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,69.3
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,62.6
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,56.1
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,49.5
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,44.8
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,39.4
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,34.7
607,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,70.7
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,68.9
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,57.6
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,52.8
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,53.5
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,52.7
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,43.5
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,46.6
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,40.7
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,33.0
621,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,69.1
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,67.6
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,55.8
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,52.2
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,44.9
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,39.9
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,35.3
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,34.0
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,31.5
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,26.8
630,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,63.7
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,60.5
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,51.3
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,45.8
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,40.6
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,36.0
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,31.3
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,35.6
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,28.9
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,25.5
615,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,49.2
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,46.1
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,42.6
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,38.6
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,32.2
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,32.1
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,32.8
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,28.7
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,29.7
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,23.1
657,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,46.4
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,41.4
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,42.1
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,34.7
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,34.0
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,30.6
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,27.2
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,29.9
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,32.6
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,23.1
661,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,24.0
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,22.1
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,23.9
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,16.6
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,14.0
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,13.0
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,12.3
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,13.4
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,10.6
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,10.6
665,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,31.2
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,31.1
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,31.6
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,28.0
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,25.7
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,22.4
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,23.4
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,19.9
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,16.4
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2019,15.9
671,Anmeldte tyverier/indbrud pr. 1.000 indb.,2020,-1.0
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2010,53.4
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2011,52.0
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2012,44.6
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2013,45.9
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2014,40.7
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2015,34.0
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2016,31.4
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2017,32.1
706,Anmeldte tyverier/indbrud pr. 1.000 indb.,2018,26.5
